ONEW,Tc,NTC,Out,,,,,,,,,-14.197,14651.5
25.81,27.68,849.92,10, ,25.8071428571429,27.6666666666667,26.7369047619048,849.642380952381,2581,2768,2585.18576,0.041857600000021,-1.82814239999998
25.81,27.61,849.95,10, ,25.8014285714286,27.6671428571429,26.7342857142857,849.69,2581,2761,2584.75985,0.037598500000004,-1.7624015
25.81,27.66,849.97,10, ,25.7957142857143,27.6766666666667,26.7361904761905,849.737619047619,2581,2766,2584.47591,0.03475910000001,-1.81524089999999
25.81,27.6,849.98,10, ,25.79,27.6871428571429,26.7385714285714,849.785238095238,2581,2760,2584.33394,0.033339400000004,-1.7566606
25.75,27.76,849.99,10, ,25.7842857142857,27.6885714285714,26.7364285714286,849.832857142857,2575,2776,2584.19197,0.091919699999999,-1.9180803
25.75,27.76,849.99,10, ,25.7785714285714,27.6895238095238,26.7340476190476,849.880476190476,2575,2776,2584.19197,0.091919699999999,-1.9180803
25.75,27.75,850,10, ,25.77,27.69,26.73,849.928095238095,2575,2775,2584.05,0.090500000000011,-1.90949999999999
25.75,27.55,850,10, ,25.7671428571428,27.6809523809524,26.7240476190476,849.956666666667,2575,2755,2584.05,0.090500000000011,-1.70949999999999
25.75,27.63,850,10, ,25.7614285714286,27.6757142857143,26.7185714285714,849.973809523809,2575,2763,2584.05,0.090500000000011,-1.78949999999999
25.75,27.58,850,10, ,25.7557142857143,27.667619047619,26.7116666666667,849.984285714286,2575,2758,2584.05,0.090500000000011,-1.73949999999999
25.75,27.65,850,10, ,25.75,27.6671428571429,26.7085714285714,849.990476190476,2575,2765,2584.05,0.090500000000011,-1.80949999999999
25.75,27.59,850,10, ,25.7442857142857,27.6666666666667,26.7054761904762,849.994285714286,2575,2759,2584.05,0.090500000000011,-1.74949999999999
25.75,27.75,850,10, ,25.7385714285714,27.6661904761905,26.7023809523809,849.996666666667,2575,2775,2584.05,0.090500000000011,-1.90949999999999
25.75,27.75,850,10, ,25.7328571428571,27.6614285714286,26.6971428571429,849.998095238095,2575,2775,2584.05,0.090500000000011,-1.90949999999999
25.75,27.65,850,10, ,25.7271428571429,27.6633333333333,26.6952380952381,849.999047619048,2575,2765,2584.05,0.090500000000011,-1.80949999999999
25.75,27.69,850,10, ,25.7242857142857,27.6595238095238,26.6919047619048,849.999523809524,2575,2769,2584.05,0.090500000000011,-1.84949999999999
25.69,27.71,850,10, ,25.7214285714286,27.652380952381,26.6869047619048,850,2569,2771,2584.05,0.150500000000011,-1.86949999999999
25.75,27.63,850,10, ,25.7185714285714,27.6485714285714,26.6835714285714,850,2575,2763,2584.05,0.090500000000011,-1.78949999999999
25.69,27.68,850,10, ,25.7157142857143,27.6509523809524,26.6833333333333,850,2569,2768,2584.05,0.150500000000011,-1.83949999999999
25.69,27.71,850,10, ,25.7128571428571,27.6523809523809,26.682619047619,850,2569,2771,2584.05,0.150500000000011,-1.86949999999999
25.69,27.62,850,10, ,25.7066666666667,27.6533333333333,26.68,850.019047619048,2569,2762,2584.05,0.150500000000011,-1.77949999999999
25.69,27.67,850,10, ,25.7004761904762,27.6538095238095,26.6771428571429,850.049523809524,2569,2767,2584.05,0.150500000000011,-1.82949999999999
25.69,27.6,850,10, ,25.6942857142857,27.6585714285714,26.6764285714286,850.086666666667,2569,2760,2584.05,0.150500000000011,-1.75949999999999
25.69,27.56,850,10, ,25.6880952380952,27.647619047619,26.6678571428571,850.128095238095,2569,2756,2584.05,0.150500000000011,-1.71949999999999
25.69,27.64,850,10, ,25.6819047619048,27.6409523809524,26.6614285714286,850.171904761905,2569,2764,2584.05,0.150500000000011,-1.79949999999999
25.69,27.68,850,10, ,25.6757142857143,27.6323809523809,26.6540476190476,850.217142857143,2569,2768,2584.05,0.150500000000011,-1.83949999999999
25.69,27.61,850,10, ,25.6695238095238,27.622380952381,26.6459523809524,850.263333333333,2569,2761,2584.05,0.150500000000011,-1.76949999999999
25.69,27.67,850,10, ,25.6661904761905,27.6119047619048,26.6390476190476,850.31,2569,2767,2584.05,0.150500000000011,-1.82949999999999
25.69,27.6,850,10, ,25.66,27.6004761904762,26.6302380952381,850.357142857143,2569,2760,2584.05,0.150500000000011,-1.75949999999999
25.69,27.66,850,10, ,25.6566666666667,27.5842857142857,26.6204761904762,850.404285714286,2569,2766,2584.05,0.150500000000011,-1.81949999999999
25.62,27.6,850.4,10, ,25.6533333333333,27.5742857142857,26.6138095238095,850.451904761905,2562,2760,2578.3712,0.163712000000014,-1.81628799999999
25.62,27.66,850.64,10, ,25.65,27.5780952380952,26.6140476190476,850.499523809524,2562,2766,2574.96392,0.129639200000001,-1.9103608
25.62,27.69,850.78,10, ,25.6438095238095,27.5757142857143,26.6097619047619,850.547142857143,2562,2769,2572.97634,0.109763400000011,-1.96023659999999
25.62,27.52,850.87,10, ,25.637619047619,27.5742857142857,26.6059523809524,850.594761904762,2562,2752,2571.69861,0.096986100000013,-1.80301389999999
25.62,27.61,850.92,10, ,25.6314285714286,27.5733333333333,26.602380952381,850.642380952381,2562,2761,2570.98876,0.08988760000002,-1.90011239999998
25.62,27.47,850.95,10, ,25.6252380952381,27.5633333333333,26.5942857142857,850.69,2562,2747,2570.56285,0.085628500000003,-1.7643715
25.62,27.48,850.97,10, ,25.6190476190476,27.557619047619,26.5883333333333,850.737619047619,2562,2748,2570.27891,0.082789100000009,-1.77721089999999
25.62,27.49,850.98,10, ,25.6128571428571,27.5538095238095,26.5833333333333,850.785238095238,2562,2749,2570.13694,0.081369400000003,-1.7886306
25.62,27.39,850.99,10, ,25.6066666666667,27.5466666666667,26.5766666666667,850.832857142857,2562,2739,2569.99497,0.079949699999997,-1.6900503
25.62,27.34,850.99,10, ,25.6004761904762,27.5328571428571,26.5666666666667,850.880476190476,2562,2734,2569.99497,0.079949699999997,-1.6400503
25.62,27.5,851,10, ,25.5942857142857,27.5152380952381,26.5547619047619,850.928095238095,2562,2750,2569.853,0.07853000000001,-1.80146999999999
25.62,27.7,851,10, ,25.5914285714286,27.5042857142857,26.5478571428571,850.956666666667,2562,2770,2569.853,0.07853000000001,-2.00146999999999
25.56,27.62,851,10, ,25.5885714285714,27.497619047619,26.5430952380952,850.973809523809,2556,2762,2569.853,0.13853000000001,-1.92146999999999
25.56,27.57,851,10, ,25.5857142857143,27.4842857142857,26.535,850.984285714286,2556,2757,2569.853,0.13853000000001,-1.87146999999999
25.56,27.54,851,10, ,25.5828571428571,27.4904761904762,26.5366666666667,850.990476190476,2556,2754,2569.853,0.13853000000001,-1.84146999999999
25.56,27.43,851,10, ,25.5771428571429,27.4895238095238,26.5333333333333,850.994285714286,2556,2743,2569.853,0.13853000000001,-1.73146999999999
25.56,27.56,851,10, ,25.5714285714286,27.4790476190476,26.5252380952381,850.996666666667,2556,2756,2569.853,0.13853000000001,-1.86146999999999
25.56,27.53,851,10, ,25.5657142857143,27.4680952380952,26.5169047619048,850.998095238095,2556,2753,2569.853,0.13853000000001,-1.83146999999999
25.56,27.52,851,10, ,25.56,27.4614285714286,26.5107142857143,850.999047619048,2556,2752,2569.853,0.13853000000001,-1.82146999999999
25.56,27.31,851,10, ,25.5542857142857,27.462380952381,26.5083333333333,850.999523809524,2556,2731,2569.853,0.13853000000001,-1.61146999999999
25.56,27.29,851,10, ,25.5485714285714,27.467619047619,26.5080952380952,851,2556,2729,2569.853,0.13853000000001,-1.59146999999999
25.56,27.37,851,10, ,25.5428571428571,27.4709523809524,26.5069047619048,851.019047619048,2556,2737,2569.853,0.13853000000001,-1.67146999999999
25.56,27.52,851,10, ,25.5371428571429,27.4538095238095,26.4954761904762,851.030476190476,2556,2752,2569.853,0.13853000000001,-1.82146999999999
25.56,27.41,851,10, ,25.5314285714286,27.4385714285714,26.485,851.056190476191,2556,2741,2569.853,0.13853000000001,-1.71146999999999
25.56,27.65,851,10, ,25.5285714285714,27.42,26.4742857142857,851.090952380952,2556,2765,2569.853,0.13853000000001,-1.95146999999999
25.5,27.59,851,10, ,25.5228571428571,27.4090476190476,26.4659523809524,851.130952380952,2550,2759,2569.853,0.19853000000001,-1.89146999999999
25.5,27.25,851,10, ,25.5171428571429,27.4071428571429,26.4621428571429,851.17380952381,2550,2725,2569.853,0.19853000000001,-1.55146999999999
25.5,27.25,851,10, ,25.5114285714286,27.3961904761905,26.4538095238095,851.218571428571,2550,2725,2569.853,0.19853000000001,-1.55146999999999
25.5,27.35,851,10, ,25.5057142857143,27.3804761904762,26.4430952380952,851.264285714286,2550,2735,2569.853,0.19853000000001,-1.65146999999999
25.5,27.41,851,10, ,25.5,27.3709523809524,26.4354761904762,851.310952380953,2550,2741,2569.853,0.19853000000001,-1.71146999999999
25.5,27.45,851,10, ,25.4942857142857,27.3747619047619,26.4345238095238,851.358095238095,2550,2745,2569.853,0.19853000000001,-1.75146999999999
25.5,27.57,851.4,10, ,25.4885714285714,27.3861904761905,26.437380952381,851.405238095238,2550,2757,2564.1742,0.141742000000013,-1.92825799999999
25.5,27.34,851.24,10, ,25.4828571428571,27.3885714285714,26.4357142857143,851.452857142857,2550,2734,2566.44572,0.164457199999997,-1.6755428
25.44,27.3,851.54,10, ,25.4771428571429,27.3852380952381,26.4311904761905,851.500476190476,2544,2730,2562.18662,0.181866200000004,-1.6781338
25.5,27.18,851.73,10, ,25.4714285714286,27.3880952380952,26.4297619047619,851.548095238095,2550,2718,2559.48919,0.094891900000002,-1.5851081
25.44,27.31,851.84,10, ,25.462380952381,27.3704761904762,26.4164285714286,851.595714285714,2544,2731,2557.92752,0.139275200000011,-1.73072479999999
25.44,27.39,851.9,10, ,25.4561904761905,27.36,26.4080952380952,851.643333333333,2544,2739,2557.0757,0.130757000000012,-1.81924299999999
25.44,27.33,851.94,10, ,25.45,27.3538095238095,26.4019047619048,851.690952380952,2544,2733,2556.50782,0.125078200000007,-1.76492179999999
25.44,27.2,851.96,10, ,25.4438095238095,27.35,26.3969047619048,851.738571428572,2544,2720,2556.22388,0.122238799999996,-1.6377612
25.44,27.32,851.98,10, ,25.4376190476191,27.3380952380952,26.3878571428571,851.786190476191,2544,2732,2555.93994,0.119399400000002,-1.7606006
25.44,27.39,851.99,10, ,25.4314285714286,27.3261904761905,26.3788095238095,851.83380952381,2544,2739,2555.79797,0.117979700000014,-1.83202029999999
25.44,27.53,851.99,10, ,25.4252380952381,27.3190476190476,26.3721428571429,851.881428571429,2544,2753,2555.79797,0.117979700000014,-1.97202029999999
25.44,27.42,852,10, ,25.4190476190476,27.3052380952381,26.3621428571429,851.91,2544,2742,2555.656,0.116560000000009,-1.86343999999999
25.44,27.45,852,10, ,25.4128571428571,27.3066666666667,26.3597619047619,851.946190476191,2544,2745,2555.656,0.116560000000009,-1.89343999999999
25.44,27.47,852,10, ,25.4095238095238,27.2980952380952,26.3538095238095,851.968095238095,2544,2747,2555.656,0.116560000000009,-1.91343999999999
25.37,27.28,852,10, ,25.4033333333333,27.2928571428571,26.3480952380952,851.980952380952,2537,2728,2555.656,0.186560000000009,-1.72343999999999
25.37,27.37,852,10, ,25.4,27.28,26.34,851.988571428572,2537,2737,2555.656,0.186560000000009,-1.81343999999999
25.37,27.12,852,10, ,25.3966666666667,27.267619047619,26.3321428571429,851.993333333333,2537,2712,2555.656,0.186560000000009,-1.56343999999999
25.37,27.17,852,10, ,25.3904761904762,27.2604761904762,26.3254761904762,851.99619047619,2537,2717,2555.656,0.186560000000009,-1.61343999999999
25.37,27.1,852,10, ,25.3842857142857,27.2657142857143,26.325,851.998095238095,2537,2710,2555.656,0.186560000000009,-1.54343999999999
25.37,27.16,852,10, ,25.3780952380952,27.2638095238095,26.3209523809524,851.999047619048,2537,2716,2555.656,0.186560000000009,-1.60343999999999
25.37,27.3,852,10, ,25.3719047619048,27.2628571428571,26.317380952381,851.999523809524,2537,2730,2555.656,0.186560000000009,-1.74343999999999
25.37,27.28,852,10, ,25.3657142857143,27.2480952380952,26.3069047619048,852,2537,2728,2555.656,0.186560000000009,-1.72343999999999
25.37,27.37,852,10, ,25.3595238095238,27.2438095238095,26.3016666666667,852,2537,2737,2555.656,0.186560000000009,-1.81343999999999
25.37,27.12,852,10, ,25.3533333333333,27.2366666666667,26.295,852,2537,2712,2555.656,0.186560000000009,-1.56343999999999
25.37,27.07,852,10, ,25.3471428571429,27.227619047619,26.2873809523809,852,2537,2707,2555.656,0.186560000000009,-1.51343999999999
25.37,27.04,852,10, ,25.3442857142857,27.222380952381,26.2833333333333,852,2537,2704,2555.656,0.186560000000009,-1.48343999999999
25.37,27.13,852,10, ,25.3414285714286,27.2142857142857,26.2778571428571,852,2537,2713,2555.656,0.186560000000009,-1.57343999999999
25.31,27.18,852,10, ,25.3385714285714,27.2142857142857,26.2764285714286,852,2531,2718,2555.656,0.246560000000009,-1.62343999999999
25.31,27.31,852,10, ,25.3357142857143,27.2142857142857,26.275,852,2531,2731,2555.656,0.246560000000009,-1.75343999999999
25.31,27.28,852,10, ,25.3328571428571,27.2190476190476,26.2759523809524,852.019047619048,2531,2728,2555.656,0.246560000000009,-1.72343999999999
25.31,27.37,852,10, ,25.3271428571429,27.2219047619048,26.2745238095238,852.030476190476,2531,2737,2555.656,0.246560000000009,-1.81343999999999
25.31,27.22,852,10, ,25.3242857142857,27.2185714285714,26.2714285714286,852.056190476191,2531,2722,2555.656,0.246560000000009,-1.66343999999999
25.31,27.33,852,10, ,25.3185714285714,27.2214285714286,26.27,852.090952380952,2531,2733,2555.656,0.246560000000009,-1.77343999999999
25.31,27.3,852,10, ,25.3128571428571,27.2180952380952,26.2654761904762,852.130952380952,2531,2730,2555.656,0.246560000000009,-1.74343999999999
25.31,27.28,852,10, ,25.3071428571429,27.2352380952381,26.2711904761905,852.17380952381,2531,2728,2555.656,0.246560000000009,-1.72343999999999
25.31,27.17,852,10, ,25.3014285714286,27.2504761904762,26.2759523809524,852.218571428571,2531,2717,2555.656,0.246560000000009,-1.61343999999999
25.31,27.2,852,10, ,25.2957142857143,27.2595238095238,26.277619047619,852.264285714286,2531,2720,2555.656,0.246560000000009,-1.64343999999999
25.31,27.12,852,10, ,25.29,27.2552380952381,26.272619047619,852.310952380952,2531,2712,2555.656,0.246560000000009,-1.56343999999999
25.31,27.17,852,10, ,25.2871428571429,27.247619047619,26.267380952381,852.358095238095,2531,2717,2555.656,0.246560000000009,-1.61343999999999
25.31,27.2,852.4,10, ,25.2842857142857,27.2380952380952,26.2611904761905,852.405238095238,2531,2720,2549.9772,0.189772000000012,-1.70022799999999
25.25,27.22,852.24,10, ,25.2814285714286,27.2280952380952,26.2547619047619,852.452857142857,2525,2722,2552.24872,0.272487200000014,-1.69751279999999
25.31,27.23,852.54,10, ,25.2785714285714,27.212380952381,26.2454761904762,852.500476190476,2531,2723,2547.98962,0.169896200000021,-1.75010379999998
25.25,27.34,852.73,10, ,25.2757142857143,27.207619047619,26.2416666666667,852.548095238095,2525,2734,2545.29219,0.202921900000001,-1.8870781
25.25,27.3,852.84,10, ,25.2728571428571,27.1952380952381,26.2340476190476,852.595714285715,2525,2730,2543.73052,0.18730520000001,-1.86269479999999
25.25,27.48,852.9,10, ,25.2671428571429,27.1876190476191,26.227380952381,852.643333333334,2525,2748,2542.8787,0.178787000000011,-2.05121299999999
25.25,27.39,852.94,10, ,25.2614285714286,27.1833333333333,26.2223809523809,852.690952380953,2525,2739,2542.31082,0.173108200000006,-1.96689179999999
25.25,27.23,852.96,10, ,25.2585714285714,27.1852380952381,26.2219047619048,852.738571428572,2525,2723,2542.02688,0.170268799999994,-1.80973120000001
25.25,27.04,852.98,10, ,25.2528571428571,27.1819047619048,26.2173809523809,852.786190476191,2525,2704,2541.74294,0.167429400000001,-1.6225706
25.25,27.02,852.99,10, ,25.2471428571429,27.1847619047619,26.2159523809524,852.83380952381,2525,2702,2541.60097,0.166009700000013,-1.60399029999999
25.25,27.11,852.99,10, ,25.2414285714286,27.1819047619048,26.2116666666667,852.881428571429,2525,2711,2541.60097,0.166009700000013,-1.69399029999999
25.25,27.07,853,10, ,25.2357142857143,27.1704761904762,26.2030952380952,852.91,2525,2707,2541.459,0.164590000000007,-1.65540999999999
25.25,27.04,853,10, ,25.2328571428571,27.1590476190476,26.1959523809524,852.946190476191,2525,2704,2541.459,0.164590000000007,-1.62540999999999
25.25,27.12,853,10, ,25.2271428571429,27.152380952381,26.1897619047619,852.968095238095,2525,2712,2541.459,0.164590000000007,-1.70540999999999
25.25,27.07,853,10, ,25.2242857142857,27.1385714285714,26.1814285714286,852.980952380952,2525,2707,2541.459,0.164590000000007,-1.65540999999999
25.19,27.14,853,10, ,25.2214285714286,27.1257142857143,26.1735714285714,852.988571428572,2519,2714,2541.459,0.224590000000007,-1.72540999999999
25.19,27.19,853,10, ,25.2185714285714,27.1038095238095,26.1611904761905,852.993333333333,2519,2719,2541.459,0.224590000000007,-1.77540999999999
25.25,27.21,853,10, ,25.2157142857143,27.0857142857143,26.1507142857143,852.99619047619,2525,2721,2541.459,0.164590000000007,-1.79540999999999
25.19,27.13,853,10, ,25.2128571428571,27.0752380952381,26.1440476190476,852.998095238095,2519,2713,2541.459,0.224590000000007,-1.71540999999999
25.19,27.18,853,10, ,25.2066666666667,27.0685714285714,26.137619047619,853.018095238095,2519,2718,2541.459,0.224590000000007,-1.76540999999999
25.19,27.11,853,10, ,25.2004761904762,27.0695238095238,26.135,853.03,2519,2711,2541.459,0.224590000000007,-1.69540999999999
25.19,26.96,853,10, ,25.1942857142857,27.0704761904762,26.132380952381,853.037142857143,2519,2696,2541.459,0.224590000000007,-1.54540999999999
25.19,26.98,853,10, ,25.1880952380952,27.0661904761905,26.1271428571429,853.041428571428,2519,2698,2541.459,0.224590000000007,-1.56540999999999
25.19,27.09,853,10, ,25.1819047619048,27.0638095238095,26.1228571428571,853.043809523809,2519,2709,2541.459,0.224590000000007,-1.67540999999999
25.19,27.05,853,10, ,25.1757142857143,27.062380952381,26.1190476190476,853.045238095238,2519,2705,2541.459,0.224590000000007,-1.63540999999999
25.19,27.03,853,10, ,25.1695238095238,27.0614285714286,26.1154761904762,853.04619047619,2519,2703,2541.459,0.224590000000007,-1.61540999999999
25.19,27.02,853,10, ,25.1661904761905,27.0466666666667,26.1064285714286,853.046666666667,2519,2702,2541.459,0.224590000000007,-1.60540999999999
25.19,27.01,853,10, ,25.1628571428571,27.0328571428571,26.0978571428571,853.066190476191,2519,2701,2541.459,0.224590000000007,-1.59540999999999
25.19,27.01,853,10, ,25.1566666666667,27.02,26.0883333333333,853.077619047619,2519,2701,2541.459,0.224590000000007,-1.59540999999999
25.12,26.9,853.4,10, ,25.1533333333333,27.0119047619048,26.082619047619,853.10380952381,2512,2690,2535.7802,0.237802000000011,-1.54219799999999
